year,month,week_of_month,product_id,product,category,units,revenue
2022,1,4,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),1,13.0
2022,1,4,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),3,39.0
2022,1,4,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),1,13.0
2022,1,4,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,6,36.0
2022,1,4,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,37,288.6
2022,1,4,1137,Tuna in Olive Oil,Other Fish & Seafood,57,507.3
2022,1,4,1138,Fillets with Mustard,Other Fish & Seafood,16,185.6
2022,1,4,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,20,186.0
2022,1,4,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,12,116.4
2022,1,4,1141,Squid in Stewed Sauce,Other Fish & Seafood,13,127.4
2022,1,4,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,5,53.0
2022,1,4,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,6,61.2
2022,1,4,1144,Whelks in Brine,Other Fish & Seafood,7,72.1
2022,1,4,1145,Cod in Olive Oil,Other Fish & Seafood,95,1187.5
2022,1,4,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,17,209.1
2022,1,4,1147,Baby Cuttlefish,Other Fish & Seafood,4,56.8
2022,1,4,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,8,109.6
2022,1,4,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,32,473.6
2022,1,4,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,9,136.8
2022,1,4,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,46,703.8
2022,1,4,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,105,1659.0
2022,1,4,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,35,630.0
2022,1,4,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,23,414.0
2022,1,4,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,7,172.9
2022,1,4,1156,Eels in Escabeche,Other Fish & Seafood,2,56.0
2022,1,4,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,5,232.0
2022,1,4,1162,Mackerel Pate,Pates,7,58.1
2022,1,4,1163,Sardine Pate,Pates,8,70.4
2022,1,4,1164,Sardine Pate with Mustard,Pates,6,56.4
2022,1,4,1165,Sardine Pate with Lemon,Pates,6,57.6
2022,1,4,1166,Cod Pate,Pates,19,186.2
2022,1,4,1167,Eel Escabeche Pate,Pates,7,75.6
2022,1,4,1168,Oat Balls with Vegetables,Vegetarian,3,26.4
2022,1,4,1169,Chickpea & Carrot Fritters,Vegetarian,5,48.5
2022,1,4,1170,Portobello Mushroom,Vegetarian,5,61.0
2022,1,4,1171,Sardine Summer Tote Bag,Packaging & Accessories,10,5.0
2022,1,4,1172,TNT Bag,Packaging & Accessories,3,6.0
2022,1,4,1174,Large Bag COMUR/MFSP,Packaging & Accessories,1,0.5
2022,1,4,1175,Small MFSP Bag,Packaging & Accessories,6,1.2
2022,1,4,1176,Portuguese Sardine Box 8un,Packaging & Accessories,39,0.0
2022,1,4,1177,Pates Box,Packaging & Accessories,1,0.0
2022,1,4,1178,Anchovies Box,Packaging & Accessories,3,0.0
2022,1,4,1179,Comur Survival Kit Box,Packaging & Accessories,4,0.0
2022,1,4,1180,Lingote Box,Packaging & Accessories,1,0.0
2022,1,4,1181,Crazy for Sardines Box,Packaging & Accessories,8,0.0
2022,2,1,1000,Timeless Sardines 1916,Timeless Sardines,1,9.0
2022,2,1,1004,Timeless Sardines 1920,Timeless Sardines,2,18.0
2022,2,1,1007,Timeless Sardines 1923,Timeless Sardines,1,9.0
2022,2,1,1011,Timeless Sardines 1927,Timeless Sardines,1,9.0
2022,2,1,1012,Timeless Sardines 1928,Timeless Sardines,1,9.0
2022,2,1,1013,Timeless Sardines 1929,Timeless Sardines,1,9.0
2022,2,1,1018,Timeless Sardines 1934,Timeless Sardines,2,18.0
2022,2,1,1023,Timeless Sardines 1939,Timeless Sardines,2,18.0
2022,2,1,1034,Timeless Sardines 1950,Timeless Sardines,1,9.0
2022,2,1,1036,Timeless Sardines 1952,Timeless Sardines,1,9.0
2022,2,1,1038,Timeless Sardines 1954,Timeless Sardines,4,36.0
2022,2,1,1039,Timeless Sardines 1955,Timeless Sardines,3,27.0
2022,2,1,1040,Timeless Sardines 1956,Timeless Sardines,7,63.0
2022,2,1,1041,Timeless Sardines 1957,Timeless Sardines,3,27.0
2022,2,1,1042,Timeless Sardines 1958,Timeless Sardines,1,9.0
2022,2,1,1043,Timeless Sardines 1959,Timeless Sardines,1,9.0
2022,2,1,1044,Timeless Sardines 1960,Timeless Sardines,1,9.0
2022,2,1,1045,Timeless Sardines 1961,Timeless Sardines,1,9.0
2022,2,1,1046,Timeless Sardines 1962,Timeless Sardines,2,18.0
2022,2,1,1049,Timeless Sardines 1965,Timeless Sardines,4,36.0
2022,2,1,1051,Timeless Sardines 1967,Timeless Sardines,1,9.0
2022,2,1,1052,Timeless Sardines 1968,Timeless Sardines,2,18.0
2022,2,1,1054,Timeless Sardines 1970,Timeless Sardines,4,36.0
2022,2,1,1055,Timeless Sardines 1971,Timeless Sardines,2,18.0
2022,2,1,1056,Timeless Sardines 1972,Timeless Sardines,1,9.0
2022,2,1,1057,Timeless Sardines 1973,Timeless Sardines,2,18.0
2022,2,1,1058,Timeless Sardines 1974,Timeless Sardines,2,18.0
2022,2,1,1059,Timeless Sardines 1975,Timeless Sardines,5,45.0
2022,2,1,1060,Timeless Sardines 1976,Timeless Sardines,3,27.0
2022,2,1,1061,Timeless Sardines 1977,Timeless Sardines,1,9.0
2022,2,1,1062,Timeless Sardines 1978,Timeless Sardines,5,45.0
2022,2,1,1064,Timeless Sardines 1980,Timeless Sardines,2,18.0
2022,2,1,1065,Timeless Sardines 1981,Timeless Sardines,2,18.0
2022,2,1,1067,Timeless Sardines 1983,Timeless Sardines,2,18.0
2022,2,1,1068,Timeless Sardines 1984,Timeless Sardines,2,18.0
2022,2,1,1069,Timeless Sardines 1985,Timeless Sardines,1,9.0
2022,2,1,1070,Timeless Sardines 1986,Timeless Sardines,5,45.0
2022,2,1,1071,Timeless Sardines 1987,Timeless Sardines,1,9.0
2022,2,1,1072,Timeless Sardines 1988,Timeless Sardines,5,45.0
2022,2,1,1073,Timeless Sardines 1989,Timeless Sardines,3,27.0
2022,2,1,1074,Timeless Sardines 1990,Timeless Sardines,1,9.0
2022,2,1,1075,Timeless Sardines 1991,Timeless Sardines,1,9.0
2022,2,1,1077,Timeless Sardines 1993,Timeless Sardines,4,36.0
2022,2,1,1078,Timeless Sardines 1994,Timeless Sardines,2,18.0
2022,2,1,1079,Timeless Sardines 1995,Timeless Sardines,2,18.0
2022,2,1,1080,Timeless Sardines 1996,Timeless Sardines,1,9.0
2022,2,1,1081,Timeless Sardines 1997,Timeless Sardines,1,9.0
2022,2,1,1082,Timeless Sardines 1998,Timeless Sardines,1,9.0
2022,2,1,1083,Timeless Sardines 1999,Timeless Sardines,1,9.0
2022,2,1,1084,Timeless Sardines 2000,Timeless Sardines,3,27.0
2022,2,1,1086,Timeless Sardines 2002,Timeless Sardines,7,63.0
2022,2,1,1087,Timeless Sardines 2003,Timeless Sardines,4,36.0
2022,2,1,1088,Timeless Sardines 2004,Timeless Sardines,1,9.0
2022,2,1,1089,Timeless Sardines 2005,Timeless Sardines,2,18.0
2022,2,1,1091,Timeless Sardines 2007,Timeless Sardines,1,9.0
2022,2,1,1092,Timeless Sardines 2008,Timeless Sardines,1,9.0
2022,2,1,1093,Timeless Sardines 2009,Timeless Sardines,2,18.0
2022,2,1,1095,Timeless Sardines 2011,Timeless Sardines,1,9.0
2022,2,1,1097,Timeless Sardines 2013,Timeless Sardines,2,18.0
2022,2,1,1101,Timeless Sardines 2017,Timeless Sardines,2,18.0
2022,2,1,1103,Timeless Sardines 2019,Timeless Sardines,2,18.0
2022,2,1,1104,Timeless Sardines 2020,Timeless Sardines,5,45.0
2022,2,1,1105,Timeless Sardines 2021,Timeless Sardines,4,36.0
2022,2,1,1106,Timeless Sardines 2022,Timeless Sardines,1,9.0
2022,2,1,1107,Timeless Sardines 2023,Timeless Sardines,1,9.0
2022,2,1,1108,Timeless Sardines 2024,Timeless Sardines,4,36.0
2022,2,1,1109,Timeless Sardines 2025,Timeless Sardines,2,18.0
2022,2,1,1110,Timeless Sardines 2026,Timeless Sardines,4,36.0
2022,2,1,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,167,2505.0
2022,2,1,1112,Small Sardines (Petinga),Sardines,5,39.5
2022,2,1,1113,Sardines with Peppers,Sardines,44,431.2
2022,2,1,1114,Spicy Smoked Sardines,Sardines,47,460.6
2022,2,1,1115,Sardines with Lemon,Sardines,34,333.2
2022,2,1,1116,Sardines in Tomato Sauce,Sardines,38,372.4
2022,2,1,1117,Sardines with Mustard,Sardines,16,182.4
2022,2,1,1118,Sardines with Ketchup,Sardines,5,50.0
2022,2,1,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,3,38.4
2022,2,1,1121,Lingote (Ingot),Sardines,10,220.0
2022,2,1,1122,Sardines in Brine,Sardines,3,21.0
2022,2,1,1123,Anchovies,Sardines,30,288.0
2022,2,1,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),14,182.0
2022,2,1,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),1,13.0
2022,2,1,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),4,52.0
2022,2,1,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),2,26.0
2022,2,1,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),3,39.0
2022,2,1,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),1,13.0
2022,2,1,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),3,39.0
2022,2,1,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),2,26.0
2022,2,1,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,1,6.0
2022,2,1,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,22,171.6
2022,2,1,1137,Tuna in Olive Oil,Other Fish & Seafood,39,347.1
2022,2,1,1138,Fillets with Mustard,Other Fish & Seafood,4,46.4
2022,2,1,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,22,204.6
2022,2,1,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,9,87.3
2022,2,1,1141,Squid in Stewed Sauce,Other Fish & Seafood,11,107.8
2022,2,1,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,6,63.6
2022,2,1,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,3,30.6
2022,2,1,1144,Whelks in Brine,Other Fish & Seafood,2,20.6
2022,2,1,1145,Cod in Olive Oil,Other Fish & Seafood,67,837.5
2022,2,1,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,7,86.1
2022,2,1,1147,Baby Cuttlefish,Other Fish & Seafood,3,42.6
2022,2,1,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,9,123.3
2022,2,1,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,31,458.8
2022,2,1,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,9,136.8
2022,2,1,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,34,520.2
2022,2,1,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,84,1327.2
2022,2,1,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,32,576.0
2022,2,1,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,8,144.0
2022,2,1,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,1,24.7
2022,2,1,1156,Eels in Escabeche,Other Fish & Seafood,1,28.0
2022,2,1,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,2,68.8
2022,2,1,1158,King Crab,Other Fish & Seafood,1,84.3
2022,2,1,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,1,46.4
2022,2,1,1162,Mackerel Pate,Pates,2,16.6
2022,2,1,1163,Sardine Pate,Pates,13,114.4
2022,2,1,1164,Sardine Pate with Mustard,Pates,4,37.6
2022,2,1,1165,Sardine Pate with Lemon,Pates,5,48.0
2022,2,1,1166,Cod Pate,Pates,21,205.8
2022,2,1,1167,Eel Escabeche Pate,Pates,5,54.0
2022,2,1,1168,Oat Balls with Vegetables,Vegetarian,3,26.4
2022,2,1,1169,Chickpea & Carrot Fritters,Vegetarian,1,9.7
2022,2,1,1170,Portobello Mushroom,Vegetarian,1,12.2
2022,2,1,1171,Sardine Summer Tote Bag,Packaging & Accessories,10,5.0
2022,2,1,1172,TNT Bag,Packaging & Accessories,1,2.0
2022,2,1,1174,Large Bag COMUR/MFSP,Packaging & Accessories,2,1.0
2022,2,1,1175,Small MFSP Bag,Packaging & Accessories,2,0.4
2022,2,1,1176,Portuguese Sardine Box 8un,Packaging & Accessories,31,0.0
2022,2,1,1177,Pates Box,Packaging & Accessories,4,0.0
2022,2,1,1178,Anchovies Box,Packaging & Accessories,3,0.0
2022,2,1,1179,Comur Survival Kit Box,Packaging & Accessories,4,0.0
2022,2,1,1181,Crazy for Sardines Box,Packaging & Accessories,7,0.0
2022,2,2,1000,Timeless Sardines 1916,Timeless Sardines,1,9.0
2022,2,2,1004,Timeless Sardines 1920,Timeless Sardines,1,9.0
2022,2,2,1009,Timeless Sardines 1925,Timeless Sardines,1,9.0
2022,2,2,1013,Timeless Sardines 1929,Timeless Sardines,2,18.0
2022,2,2,1019,Timeless Sardines 1935,Timeless Sardines,1,9.0
2022,2,2,1021,Timeless Sardines 1937,Timeless Sardines,1,9.0
2022,2,2,1022,Timeless Sardines 1938,Timeless Sardines,1,9.0
2022,2,2,1025,Timeless Sardines 1941,Timeless Sardines,1,9.0
2022,2,2,1026,Timeless Sardines 1942,Timeless Sardines,1,9.0
2022,2,2,1030,Timeless Sardines 1946,Timeless Sardines,2,18.0
2022,2,2,1034,Timeless Sardines 1950,Timeless Sardines,3,27.0
2022,2,2,1035,Timeless Sardines 1951,Timeless Sardines,4,36.0
2022,2,2,1036,Timeless Sardines 1952,Timeless Sardines,1,9.0
2022,2,2,1037,Timeless Sardines 1953,Timeless Sardines,3,27.0
2022,2,2,1039,Timeless Sardines 1955,Timeless Sardines,5,45.0
2022,2,2,1040,Timeless Sardines 1956,Timeless Sardines,2,18.0
2022,2,2,1041,Timeless Sardines 1957,Timeless Sardines,1,9.0
2022,2,2,1042,Timeless Sardines 1958,Timeless Sardines,2,18.0
2022,2,2,1043,Timeless Sardines 1959,Timeless Sardines,4,36.0
2022,2,2,1044,Timeless Sardines 1960,Timeless Sardines,4,36.0
2022,2,2,1045,Timeless Sardines 1961,Timeless Sardines,6,54.0
2022,2,2,1046,Timeless Sardines 1962,Timeless Sardines,5,45.0
2022,2,2,1047,Timeless Sardines 1963,Timeless Sardines,1,9.0
2022,2,2,1048,Timeless Sardines 1964,Timeless Sardines,5,45.0
2022,2,2,1049,Timeless Sardines 1965,Timeless Sardines,1,9.0
2022,2,2,1050,Timeless Sardines 1966,Timeless Sardines,2,18.0
2022,2,2,1051,Timeless Sardines 1967,Timeless Sardines,1,9.0
2022,2,2,1052,Timeless Sardines 1968,Timeless Sardines,1,9.0
2022,2,2,1053,Timeless Sardines 1969,Timeless Sardines,2,18.0
2022,2,2,1054,Timeless Sardines 1970,Timeless Sardines,2,18.0
2022,2,2,1055,Timeless Sardines 1971,Timeless Sardines,3,27.0
2022,2,2,1056,Timeless Sardines 1972,Timeless Sardines,1,9.0
2022,2,2,1057,Timeless Sardines 1973,Timeless Sardines,3,27.0
2022,2,2,1058,Timeless Sardines 1974,Timeless Sardines,3,27.0
2022,2,2,1059,Timeless Sardines 1975,Timeless Sardines,4,36.0
2022,2,2,1061,Timeless Sardines 1977,Timeless Sardines,7,63.0
2022,2,2,1062,Timeless Sardines 1978,Timeless Sardines,2,18.0
2022,2,2,1063,Timeless Sardines 1979,Timeless Sardines,3,27.0
2022,2,2,1064,Timeless Sardines 1980,Timeless Sardines,2,18.0
2022,2,2,1065,Timeless Sardines 1981,Timeless Sardines,3,27.0
2022,2,2,1066,Timeless Sardines 1982,Timeless Sardines,2,18.0
2022,2,2,1067,Timeless Sardines 1983,Timeless Sardines,2,18.0
2022,2,2,1068,Timeless Sardines 1984,Timeless Sardines,2,18.0
2022,2,2,1069,Timeless Sardines 1985,Timeless Sardines,5,45.0
2022,2,2,1070,Timeless Sardines 1986,Timeless Sardines,1,9.0
2022,2,2,1071,Timeless Sardines 1987,Timeless Sardines,5,45.0
2022,2,2,1072,Timeless Sardines 1988,Timeless Sardines,2,18.0
2022,2,2,1073,Timeless Sardines 1989,Timeless Sardines,4,36.0
2022,2,2,1074,Timeless Sardines 1990,Timeless Sardines,2,18.0
2022,2,2,1075,Timeless Sardines 1991,Timeless Sardines,2,18.0
2022,2,2,1076,Timeless Sardines 1992,Timeless Sardines,2,18.0
2022,2,2,1077,Timeless Sardines 1993,Timeless Sardines,1,9.0
2022,2,2,1078,Timeless Sardines 1994,Timeless Sardines,2,18.0
2022,2,2,1079,Timeless Sardines 1995,Timeless Sardines,2,18.0
2022,2,2,1080,Timeless Sardines 1996,Timeless Sardines,1,9.0
2022,2,2,1081,Timeless Sardines 1997,Timeless Sardines,2,18.0
2022,2,2,1083,Timeless Sardines 1999,Timeless Sardines,2,18.0
2022,2,2,1084,Timeless Sardines 2000,Timeless Sardines,1,9.0
2022,2,2,1085,Timeless Sardines 2001,Timeless Sardines,3,27.0
2022,2,2,1086,Timeless Sardines 2002,Timeless Sardines,2,18.0
2022,2,2,1087,Timeless Sardines 2003,Timeless Sardines,5,45.0
2022,2,2,1088,Timeless Sardines 2004,Timeless Sardines,1,9.0
2022,2,2,1089,Timeless Sardines 2005,Timeless Sardines,1,9.0
2022,2,2,1090,Timeless Sardines 2006,Timeless Sardines,1,9.0
2022,2,2,1097,Timeless Sardines 2013,Timeless Sardines,3,27.0
2022,2,2,1104,Timeless Sardines 2020,Timeless Sardines,1,9.0
2022,2,2,1105,Timeless Sardines 2021,Timeless Sardines,1,9.0
2022,2,2,1106,Timeless Sardines 2022,Timeless Sardines,2,18.0
2022,2,2,1107,Timeless Sardines 2023,Timeless Sardines,4,36.0
2022,2,2,1108,Timeless Sardines 2024,Timeless Sardines,2,18.0
2022,2,2,1110,Timeless Sardines 2026,Timeless Sardines,4,36.0
2022,2,2,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,185,2775.0
2022,2,2,1112,Small Sardines (Petinga),Sardines,4,31.6
2022,2,2,1113,Sardines with Peppers,Sardines,52,509.6
2022,2,2,1114,Spicy Smoked Sardines,Sardines,45,441.0
2022,2,2,1115,Sardines with Lemon,Sardines,28,274.4
2022,2,2,1116,Sardines in Tomato Sauce,Sardines,35,343.0
2022,2,2,1117,Sardines with Mustard,Sardines,27,307.8
2022,2,2,1118,Sardines with Ketchup,Sardines,3,30.0
2022,2,2,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,5,64.0
2022,2,2,1120,Millesime,Sardines,3,129.9
2022,2,2,1121,Lingote (Ingot),Sardines,12,264.0
2022,2,2,1122,Sardines in Brine,Sardines,10,70.0
2022,2,2,1123,Anchovies,Sardines,39,374.4
2022,2,2,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),19,247.0
2022,2,2,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),4,52.0
2022,2,2,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),3,39.0
2022,2,2,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),3,39.0
2022,2,2,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),2,26.0
2022,2,2,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),2,26.0
2022,2,2,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),1,13.0
2022,2,2,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),2,26.0
2022,2,2,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),1,13.0
2022,2,2,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),3,39.0
2022,2,2,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,5,30.0
2022,2,2,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,26,202.8
2022,2,2,1137,Tuna in Olive Oil,Other Fish & Seafood,38,338.2
2022,2,2,1138,Fillets with Mustard,Other Fish & Seafood,10,116.0
2022,2,2,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,17,158.1
2022,2,2,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,11,106.7
2022,2,2,1141,Squid in Stewed Sauce,Other Fish & Seafood,11,107.8
2022,2,2,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,5,53.0
2022,2,2,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,2,20.4
2022,2,2,1144,Whelks in Brine,Other Fish & Seafood,8,82.4
2022,2,2,1145,Cod in Olive Oil,Other Fish & Seafood,65,812.5
2022,2,2,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,4,49.2
2022,2,2,1147,Baby Cuttlefish,Other Fish & Seafood,5,71.0
2022,2,2,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,2,27.4
2022,2,2,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,20,296.0
2022,2,2,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,9,136.8
2022,2,2,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,34,520.2
2022,2,2,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,77,1216.6
2022,2,2,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,28,504.0
2022,2,2,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,10,180.0
2022,2,2,1156,Eels in Escabeche,Other Fish & Seafood,1,28.0
2022,2,2,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,2,92.8
2022,2,2,1160,Mackerel Roe,Other Fish & Seafood,2,53.2
2022,2,2,1161,Sardine Roe,Other Fish & Seafood,1,47.6
2022,2,2,1162,Mackerel Pate,Pates,5,41.5
2022,2,2,1163,Sardine Pate,Pates,7,61.6
2022,2,2,1164,Sardine Pate with Mustard,Pates,5,47.0
2022,2,2,1165,Sardine Pate with Lemon,Pates,3,28.8
2022,2,2,1166,Cod Pate,Pates,9,88.2
2022,2,2,1167,Eel Escabeche Pate,Pates,3,32.4
2022,2,2,1168,Oat Balls with Vegetables,Vegetarian,4,35.2
2022,2,2,1169,Chickpea & Carrot Fritters,Vegetarian,3,29.1
2022,2,2,1170,Portobello Mushroom,Vegetarian,4,48.8
2022,2,2,1171,Sardine Summer Tote Bag,Packaging & Accessories,7,3.5
2022,2,2,1172,TNT Bag,Packaging & Accessories,3,6.0
2022,2,2,1174,Large Bag COMUR/MFSP,Packaging & Accessories,3,1.5
2022,2,2,1175,Small MFSP Bag,Packaging & Accessories,2,0.4
2022,2,2,1176,Portuguese Sardine Box 8un,Packaging & Accessories,25,0.0
2022,2,2,1178,Anchovies Box,Packaging & Accessories,5,0.0
2022,2,2,1179,Comur Survival Kit Box,Packaging & Accessories,1,0.0
2022,2,2,1180,Lingote Box,Packaging & Accessories,1,0.0
2022,2,2,1181,Crazy for Sardines Box,Packaging & Accessories,12,0.0
2022,2,3,1003,Timeless Sardines 1919,Timeless Sardines,2,18.0
2022,2,3,1004,Timeless Sardines 1920,Timeless Sardines,2,18.0
2022,2,3,1005,Timeless Sardines 1921,Timeless Sardines,1,9.0
2022,2,3,1006,Timeless Sardines 1922,Timeless Sardines,2,18.0
2022,2,3,1010,Timeless Sardines 1926,Timeless Sardines,1,9.0
2022,2,3,1012,Timeless Sardines 1928,Timeless Sardines,1,9.0
2022,2,3,1013,Timeless Sardines 1929,Timeless Sardines,2,18.0
2022,2,3,1015,Timeless Sardines 1931,Timeless Sardines,2,18.0
2022,2,3,1017,Timeless Sardines 1933,Timeless Sardines,1,9.0
2022,2,3,1018,Timeless Sardines 1934,Timeless Sardines,1,9.0
2022,2,3,1020,Timeless Sardines 1936,Timeless Sardines,1,9.0
2022,2,3,1021,Timeless Sardines 1937,Timeless Sardines,1,9.0
2022,2,3,1023,Timeless Sardines 1939,Timeless Sardines,1,9.0
2022,2,3,1027,Timeless Sardines 1943,Timeless Sardines,2,18.0
2022,2,3,1031,Timeless Sardines 1947,Timeless Sardines,1,9.0
2022,2,3,1033,Timeless Sardines 1949,Timeless Sardines,1,9.0
2022,2,3,1034,Timeless Sardines 1950,Timeless Sardines,2,18.0
2022,2,3,1036,Timeless Sardines 1952,Timeless Sardines,2,18.0
2022,2,3,1037,Timeless Sardines 1953,Timeless Sardines,5,45.0
2022,2,3,1038,Timeless Sardines 1954,Timeless Sardines,2,18.0
2022,2,3,1039,Timeless Sardines 1955,Timeless Sardines,3,27.0
2022,2,3,1042,Timeless Sardines 1958,Timeless Sardines,1,9.0
2022,2,3,1043,Timeless Sardines 1959,Timeless Sardines,3,27.0
2022,2,3,1044,Timeless Sardines 1960,Timeless Sardines,3,27.0
2022,2,3,1045,Timeless Sardines 1961,Timeless Sardines,3,27.0
2022,2,3,1046,Timeless Sardines 1962,Timeless Sardines,1,9.0
2022,2,3,1047,Timeless Sardines 1963,Timeless Sardines,3,27.0
2022,2,3,1048,Timeless Sardines 1964,Timeless Sardines,4,36.0
2022,2,3,1049,Timeless Sardines 1965,Timeless Sardines,1,9.0
2022,2,3,1050,Timeless Sardines 1966,Timeless Sardines,2,18.0
2022,2,3,1051,Timeless Sardines 1967,Timeless Sardines,2,18.0
