year,month,product_id,product,category,units,revenue
2021,8,1059,Timeless Sardines 1975,Timeless Sardines,43,387.0
2021,8,1060,Timeless Sardines 1976,Timeless Sardines,37,333.0
2021,8,1061,Timeless Sardines 1977,Timeless Sardines,38,342.0
2021,8,1062,Timeless Sardines 1978,Timeless Sardines,36,324.0
2021,8,1063,Timeless Sardines 1979,Timeless Sardines,44,396.0
2021,8,1064,Timeless Sardines 1980,Timeless Sardines,32,288.0
2021,8,1065,Timeless Sardines 1981,Timeless Sardines,35,315.0
2021,8,1066,Timeless Sardines 1982,Timeless Sardines,37,333.0
2021,8,1067,Timeless Sardines 1983,Timeless Sardines,44,396.0
2021,8,1068,Timeless Sardines 1984,Timeless Sardines,31,279.0
2021,8,1069,Timeless Sardines 1985,Timeless Sardines,40,360.0
2021,8,1070,Timeless Sardines 1986,Timeless Sardines,38,342.0
2021,8,1071,Timeless Sardines 1987,Timeless Sardines,42,378.0
2021,8,1072,Timeless Sardines 1988,Timeless Sardines,34,306.0
2021,8,1073,Timeless Sardines 1989,Timeless Sardines,30,270.0
2021,8,1074,Timeless Sardines 1990,Timeless Sardines,43,387.0
2021,8,1075,Timeless Sardines 1991,Timeless Sardines,47,423.0
2021,8,1076,Timeless Sardines 1992,Timeless Sardines,34,306.0
2021,8,1077,Timeless Sardines 1993,Timeless Sardines,30,270.0
2021,8,1078,Timeless Sardines 1994,Timeless Sardines,32,288.0
2021,8,1079,Timeless Sardines 1995,Timeless Sardines,27,243.0
2021,8,1080,Timeless Sardines 1996,Timeless Sardines,35,315.0
2021,8,1081,Timeless Sardines 1997,Timeless Sardines,33,297.0
2021,8,1082,Timeless Sardines 1998,Timeless Sardines,28,252.0
2021,8,1083,Timeless Sardines 1999,Timeless Sardines,39,351.0
2021,8,1084,Timeless Sardines 2000,Timeless Sardines,32,288.0
2021,8,1085,Timeless Sardines 2001,Timeless Sardines,40,360.0
2021,8,1086,Timeless Sardines 2002,Timeless Sardines,51,459.0
2021,8,1087,Timeless Sardines 2003,Timeless Sardines,29,261.0
2021,8,1088,Timeless Sardines 2004,Timeless Sardines,31,279.0
2021,8,1089,Timeless Sardines 2005,Timeless Sardines,35,315.0
2021,8,1090,Timeless Sardines 2006,Timeless Sardines,11,99.0
2021,8,1091,Timeless Sardines 2007,Timeless Sardines,6,54.0
2021,8,1092,Timeless Sardines 2008,Timeless Sardines,7,63.0
2021,8,1093,Timeless Sardines 2009,Timeless Sardines,8,72.0
2021,8,1094,Timeless Sardines 2010,Timeless Sardines,6,54.0
2021,8,1095,Timeless Sardines 2011,Timeless Sardines,10,90.0
2021,8,1096,Timeless Sardines 2012,Timeless Sardines,6,54.0
2021,8,1097,Timeless Sardines 2013,Timeless Sardines,10,90.0
2021,8,1098,Timeless Sardines 2014,Timeless Sardines,7,63.0
2021,8,1099,Timeless Sardines 2015,Timeless Sardines,12,108.0
2021,8,1100,Timeless Sardines 2016,Timeless Sardines,7,63.0
2021,8,1101,Timeless Sardines 2017,Timeless Sardines,13,117.0
2021,8,1102,Timeless Sardines 2018,Timeless Sardines,9,81.0
2021,8,1103,Timeless Sardines 2019,Timeless Sardines,8,72.0
2021,8,1104,Timeless Sardines 2020,Timeless Sardines,63,567.0
2021,8,1105,Timeless Sardines 2021,Timeless Sardines,50,450.0
2021,8,1106,Timeless Sardines 2022,Timeless Sardines,39,351.0
2021,8,1107,Timeless Sardines 2023,Timeless Sardines,68,612.0
2021,8,1108,Timeless Sardines 2024,Timeless Sardines,52,468.0
2021,8,1109,Timeless Sardines 2025,Timeless Sardines,49,441.0
2021,8,1110,Timeless Sardines 2026,Timeless Sardines,49,441.0
2021,8,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,1161,17415.0
2021,8,1112,Small Sardines (Petinga),Sardines,27,213.3
2021,8,1113,Sardines with Peppers,Sardines,368,3606.4
2021,8,1114,Spicy Smoked Sardines,Sardines,329,3224.2
2021,8,1115,Sardines with Lemon,Sardines,184,1803.2
2021,8,1116,Sardines in Tomato Sauce,Sardines,227,2224.6
2021,8,1117,Sardines with Mustard,Sardines,149,1698.6
2021,8,1118,Sardines with Ketchup,Sardines,18,180.0
2021,8,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,16,204.8
2021,8,1120,Millesime,Sardines,4,173.2
2021,8,1121,Lingote (Ingot),Sardines,39,858.0
2021,8,1122,Sardines in Brine,Sardines,50,350.0
2021,8,1123,Anchovies,Sardines,117,1123.2
2021,8,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),279,3627.0
2021,8,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),44,572.0
2021,8,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),50,650.0
2021,8,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),15,195.0
2021,8,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),14,182.0
2021,8,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),23,299.0
2021,8,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),11,143.0
2021,8,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),13,169.0
2021,8,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),16,208.0
2021,8,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),13,169.0
2021,8,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),19,247.0
2021,8,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,18,108.0
2021,8,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,190,1482.0
2021,8,1137,Tuna in Olive Oil,Other Fish & Seafood,216,1922.4
2021,8,1138,Fillets with Mustard,Other Fish & Seafood,65,754.0
2021,8,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,119,1106.7
2021,8,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,85,824.5
2021,8,1141,Squid in Stewed Sauce,Other Fish & Seafood,56,548.8000000000001
2021,8,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,23,243.8
2021,8,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,18,183.6
2021,8,1144,Whelks in Brine,Other Fish & Seafood,34,350.2
2021,8,1145,Cod in Olive Oil,Other Fish & Seafood,417,5212.5
2021,8,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,40,492.0
2021,8,1147,Baby Cuttlefish,Other Fish & Seafood,23,326.6
2021,8,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,41,561.7
2021,8,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,151,2234.8
2021,8,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,62,942.4
2021,8,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,232,3549.6
2021,8,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,550,8690.0
2021,8,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,245,4410.0
2021,8,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,58,1044.0
2021,8,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,7,172.9
2021,8,1156,Eels in Escabeche,Other Fish & Seafood,16,448.0
2021,8,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,14,481.6
2021,8,1158,King Crab,Other Fish & Seafood,5,421.5
2021,8,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,26,1206.4
2021,8,1160,Mackerel Roe,Other Fish & Seafood,4,106.4
2021,8,1161,Sardine Roe,Other Fish & Seafood,1,47.6
2021,8,1162,Mackerel Pate,Pates,39,323.7
2021,8,1163,Sardine Pate,Pates,63,554.4
2021,8,1164,Sardine Pate with Mustard,Pates,26,244.4
2021,8,1165,Sardine Pate with Lemon,Pates,23,220.8
2021,8,1166,Cod Pate,Pates,71,695.8
2021,8,1167,Eel Escabeche Pate,Pates,20,216.0
2021,8,1168,Oat Balls with Vegetables,Vegetarian,15,132.0
2021,8,1169,Chickpea & Carrot Fritters,Vegetarian,26,252.2
2021,8,1170,Portobello Mushroom,Vegetarian,14,170.79999999999998
2021,8,1171,Sardine Summer Tote Bag,Packaging & Accessories,660,330.0
2021,8,1172,TNT Bag,Packaging & Accessories,25,50.0
2021,8,1173,COMUR Net Bag,Packaging & Accessories,5,100.0
2021,8,1174,Large Bag COMUR/MFSP,Packaging & Accessories,16,8.0
2021,8,1175,Small MFSP Bag,Packaging & Accessories,29,5.8
2021,8,1176,Portuguese Sardine Box 8un,Packaging & Accessories,195,0.0
2021,8,1177,Pates Box,Packaging & Accessories,16,0.0
2021,8,1178,Anchovies Box,Packaging & Accessories,12,0.0
2021,8,1179,Comur Survival Kit Box,Packaging & Accessories,11,0.0
2021,8,1180,Lingote Box,Packaging & Accessories,3,0.0
2021,8,1181,Crazy for Sardines Box,Packaging & Accessories,82,0.0
2021,9,1000,Timeless Sardines 1916,Timeless Sardines,6,54.0
2021,9,1001,Timeless Sardines 1917,Timeless Sardines,6,54.0
2021,9,1002,Timeless Sardines 1918,Timeless Sardines,3,27.0
2021,9,1003,Timeless Sardines 1919,Timeless Sardines,9,81.0
2021,9,1004,Timeless Sardines 1920,Timeless Sardines,7,63.0
2021,9,1005,Timeless Sardines 1921,Timeless Sardines,7,63.0
2021,9,1006,Timeless Sardines 1922,Timeless Sardines,4,36.0
2021,9,1007,Timeless Sardines 1923,Timeless Sardines,5,45.0
2021,9,1008,Timeless Sardines 1924,Timeless Sardines,5,45.0
2021,9,1009,Timeless Sardines 1925,Timeless Sardines,8,72.0
2021,9,1010,Timeless Sardines 1926,Timeless Sardines,3,27.0
2021,9,1011,Timeless Sardines 1927,Timeless Sardines,6,54.0
2021,9,1012,Timeless Sardines 1928,Timeless Sardines,6,54.0
2021,9,1013,Timeless Sardines 1929,Timeless Sardines,4,36.0
2021,9,1014,Timeless Sardines 1930,Timeless Sardines,10,90.0
2021,9,1015,Timeless Sardines 1931,Timeless Sardines,10,90.0
2021,9,1016,Timeless Sardines 1932,Timeless Sardines,4,36.0
2021,9,1017,Timeless Sardines 1933,Timeless Sardines,8,72.0
2021,9,1018,Timeless Sardines 1934,Timeless Sardines,6,54.0
2021,9,1019,Timeless Sardines 1935,Timeless Sardines,8,72.0
2021,9,1020,Timeless Sardines 1936,Timeless Sardines,6,54.0
2021,9,1021,Timeless Sardines 1937,Timeless Sardines,12,108.0
2021,9,1022,Timeless Sardines 1938,Timeless Sardines,5,45.0
2021,9,1023,Timeless Sardines 1939,Timeless Sardines,8,72.0
2021,9,1024,Timeless Sardines 1940,Timeless Sardines,6,54.0
2021,9,1025,Timeless Sardines 1941,Timeless Sardines,9,81.0
2021,9,1026,Timeless Sardines 1942,Timeless Sardines,9,81.0
2021,9,1027,Timeless Sardines 1943,Timeless Sardines,7,63.0
2021,9,1028,Timeless Sardines 1944,Timeless Sardines,9,81.0
2021,9,1029,Timeless Sardines 1945,Timeless Sardines,6,54.0
2021,9,1030,Timeless Sardines 1946,Timeless Sardines,7,63.0
2021,9,1031,Timeless Sardines 1947,Timeless Sardines,10,90.0
2021,9,1032,Timeless Sardines 1948,Timeless Sardines,7,63.0
2021,9,1033,Timeless Sardines 1949,Timeless Sardines,4,36.0
2021,9,1034,Timeless Sardines 1950,Timeless Sardines,26,234.0
2021,9,1035,Timeless Sardines 1951,Timeless Sardines,23,207.0
2021,9,1036,Timeless Sardines 1952,Timeless Sardines,30,270.0
2021,9,1037,Timeless Sardines 1953,Timeless Sardines,22,198.0
2021,9,1038,Timeless Sardines 1954,Timeless Sardines,32,288.0
2021,9,1039,Timeless Sardines 1955,Timeless Sardines,31,279.0
2021,9,1040,Timeless Sardines 1956,Timeless Sardines,24,216.0
2021,9,1041,Timeless Sardines 1957,Timeless Sardines,22,198.0
2021,9,1042,Timeless Sardines 1958,Timeless Sardines,28,252.0
2021,9,1043,Timeless Sardines 1959,Timeless Sardines,35,315.0
2021,9,1044,Timeless Sardines 1960,Timeless Sardines,32,288.0
2021,9,1045,Timeless Sardines 1961,Timeless Sardines,22,198.0
2021,9,1046,Timeless Sardines 1962,Timeless Sardines,35,315.0
2021,9,1047,Timeless Sardines 1963,Timeless Sardines,26,234.0
2021,9,1048,Timeless Sardines 1964,Timeless Sardines,33,297.0
2021,9,1049,Timeless Sardines 1965,Timeless Sardines,28,252.0
2021,9,1050,Timeless Sardines 1966,Timeless Sardines,25,225.0
2021,9,1051,Timeless Sardines 1967,Timeless Sardines,23,207.0
2021,9,1052,Timeless Sardines 1968,Timeless Sardines,26,234.0
2021,9,1053,Timeless Sardines 1969,Timeless Sardines,26,234.0
2021,9,1054,Timeless Sardines 1970,Timeless Sardines,26,234.0
2021,9,1055,Timeless Sardines 1971,Timeless Sardines,28,252.0
2021,9,1056,Timeless Sardines 1972,Timeless Sardines,25,225.0
2021,9,1057,Timeless Sardines 1973,Timeless Sardines,21,189.0
2021,9,1058,Timeless Sardines 1974,Timeless Sardines,23,207.0
2021,9,1059,Timeless Sardines 1975,Timeless Sardines,32,288.0
2021,9,1060,Timeless Sardines 1976,Timeless Sardines,29,261.0
2021,9,1061,Timeless Sardines 1977,Timeless Sardines,27,243.0
2021,9,1062,Timeless Sardines 1978,Timeless Sardines,31,279.0
2021,9,1063,Timeless Sardines 1979,Timeless Sardines,28,252.0
2021,9,1064,Timeless Sardines 1980,Timeless Sardines,29,261.0
2021,9,1065,Timeless Sardines 1981,Timeless Sardines,27,243.0
2021,9,1066,Timeless Sardines 1982,Timeless Sardines,29,261.0
2021,9,1067,Timeless Sardines 1983,Timeless Sardines,25,225.0
2021,9,1068,Timeless Sardines 1984,Timeless Sardines,35,315.0
2021,9,1069,Timeless Sardines 1985,Timeless Sardines,30,270.0
2021,9,1070,Timeless Sardines 1986,Timeless Sardines,23,207.0
2021,9,1071,Timeless Sardines 1987,Timeless Sardines,36,324.0
2021,9,1072,Timeless Sardines 1988,Timeless Sardines,23,207.0
2021,9,1073,Timeless Sardines 1989,Timeless Sardines,23,207.0
2021,9,1074,Timeless Sardines 1990,Timeless Sardines,16,144.0
2021,9,1075,Timeless Sardines 1991,Timeless Sardines,26,234.0
2021,9,1076,Timeless Sardines 1992,Timeless Sardines,22,198.0
2021,9,1077,Timeless Sardines 1993,Timeless Sardines,25,225.0
2021,9,1078,Timeless Sardines 1994,Timeless Sardines,21,189.0
2021,9,1079,Timeless Sardines 1995,Timeless Sardines,24,216.0
2021,9,1080,Timeless Sardines 1996,Timeless Sardines,31,279.0
2021,9,1081,Timeless Sardines 1997,Timeless Sardines,24,216.0
2021,9,1082,Timeless Sardines 1998,Timeless Sardines,29,261.0
2021,9,1083,Timeless Sardines 1999,Timeless Sardines,25,225.0
2021,9,1084,Timeless Sardines 2000,Timeless Sardines,39,351.0
2021,9,1085,Timeless Sardines 2001,Timeless Sardines,30,270.0
2021,9,1086,Timeless Sardines 2002,Timeless Sardines,25,225.0
2021,9,1087,Timeless Sardines 2003,Timeless Sardines,37,333.0
2021,9,1088,Timeless Sardines 2004,Timeless Sardines,25,225.0
2021,9,1089,Timeless Sardines 2005,Timeless Sardines,28,252.0
2021,9,1090,Timeless Sardines 2006,Timeless Sardines,7,63.0
2021,9,1091,Timeless Sardines 2007,Timeless Sardines,5,45.0
2021,9,1092,Timeless Sardines 2008,Timeless Sardines,8,72.0
2021,9,1093,Timeless Sardines 2009,Timeless Sardines,6,54.0
2021,9,1094,Timeless Sardines 2010,Timeless Sardines,7,63.0
2021,9,1095,Timeless Sardines 2011,Timeless Sardines,7,63.0
2021,9,1096,Timeless Sardines 2012,Timeless Sardines,6,54.0
2021,9,1097,Timeless Sardines 2013,Timeless Sardines,6,54.0
2021,9,1098,Timeless Sardines 2014,Timeless Sardines,7,63.0
2021,9,1099,Timeless Sardines 2015,Timeless Sardines,9,81.0
2021,9,1100,Timeless Sardines 2016,Timeless Sardines,8,72.0
2021,9,1101,Timeless Sardines 2017,Timeless Sardines,4,36.0
2021,9,1102,Timeless Sardines 2018,Timeless Sardines,4,36.0
2021,9,1103,Timeless Sardines 2019,Timeless Sardines,5,45.0
2021,9,1104,Timeless Sardines 2020,Timeless Sardines,36,324.0
2021,9,1105,Timeless Sardines 2021,Timeless Sardines,35,315.0
2021,9,1106,Timeless Sardines 2022,Timeless Sardines,39,351.0
2021,9,1107,Timeless Sardines 2023,Timeless Sardines,24,216.0
2021,9,1108,Timeless Sardines 2024,Timeless Sardines,36,324.0
2021,9,1109,Timeless Sardines 2025,Timeless Sardines,44,396.0
2021,9,1110,Timeless Sardines 2026,Timeless Sardines,42,378.0
2021,9,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,1206,18090.0
2021,9,1112,Small Sardines (Petinga),Sardines,24,189.6
2021,9,1113,Sardines with Peppers,Sardines,321,3145.8
2021,9,1114,Spicy Smoked Sardines,Sardines,316,3096.8
2021,9,1115,Sardines with Lemon,Sardines,267,2616.6
2021,9,1116,Sardines in Tomato Sauce,Sardines,274,2685.2
2021,9,1117,Sardines with Mustard,Sardines,172,1960.8
2021,9,1118,Sardines with Ketchup,Sardines,14,140.0
2021,9,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,14,179.2
2021,9,1120,Millesime,Sardines,5,216.5
2021,9,1121,Lingote (Ingot),Sardines,68,1496.0
2021,9,1122,Sardines in Brine,Sardines,55,385.0
2021,9,1123,Anchovies,Sardines,144,1382.4
2021,9,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),364,4732.0
2021,9,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),49,637.0
2021,9,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),40,520.0
2021,9,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),18,234.0
2021,9,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),26,338.0
2021,9,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),13,169.0
2021,9,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),18,234.0
2021,9,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),20,260.0
2021,9,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),21,273.0
2021,9,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),14,182.0
2021,9,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),26,338.0
2021,9,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,32,192.0
2021,9,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,201,1567.8
2021,9,1137,Tuna in Olive Oil,Other Fish & Seafood,250,2225.0
2021,9,1138,Fillets with Mustard,Other Fish & Seafood,65,754.0
2021,9,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,116,1078.8
2021,9,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,75,727.5
2021,9,1141,Squid in Stewed Sauce,Other Fish & Seafood,46,450.8
2021,9,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,24,254.4
2021,9,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,25,255.0
2021,9,1144,Whelks in Brine,Other Fish & Seafood,42,432.6
2021,9,1145,Cod in Olive Oil,Other Fish & Seafood,521,6512.5
2021,9,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,50,615.0
2021,9,1147,Baby Cuttlefish,Other Fish & Seafood,26,369.2
2021,9,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,38,520.6
2021,9,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,194,2871.2
2021,9,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,52,790.4
2021,9,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,226,3457.8
2021,9,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,539,8516.2
2021,9,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,235,4230.0
2021,9,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,77,1386.0
2021,9,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,12,296.4
2021,9,1156,Eels in Escabeche,Other Fish & Seafood,14,392.0
2021,9,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,11,378.4
2021,9,1158,King Crab,Other Fish & Seafood,5,421.5
2021,9,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,20,928.0
2021,9,1160,Mackerel Roe,Other Fish & Seafood,9,239.4
2021,9,1162,Mackerel Pate,Pates,23,190.9
2021,9,1163,Sardine Pate,Pates,89,783.2
2021,9,1164,Sardine Pate with Mustard,Pates,31,291.4
2021,9,1165,Sardine Pate with Lemon,Pates,42,403.2
2021,9,1166,Cod Pate,Pates,108,1058.4
2021,9,1167,Eel Escabeche Pate,Pates,22,237.6
2021,9,1168,Oat Balls with Vegetables,Vegetarian,17,149.60000000000002
2021,9,1169,Chickpea & Carrot Fritters,Vegetarian,31,300.7
2021,9,1170,Portobello Mushroom,Vegetarian,17,207.4
2021,9,1171,Sardine Summer Tote Bag,Packaging & Accessories,215,107.5
2021,9,1172,TNT Bag,Packaging & Accessories,24,48.0
2021,9,1173,COMUR Net Bag,Packaging & Accessories,4,80.0
2021,9,1174,Large Bag COMUR/MFSP,Packaging & Accessories,18,9.0
2021,9,1175,Small MFSP Bag,Packaging & Accessories,24,4.8
2021,9,1176,Portuguese Sardine Box 8un,Packaging & Accessories,196,0.0
2021,9,1177,Pates Box,Packaging & Accessories,15,0.0
2021,9,1178,Anchovies Box,Packaging & Accessories,11,0.0
2021,9,1179,Comur Survival Kit Box,Packaging & Accessories,16,0.0
2021,9,1180,Lingote Box,Packaging & Accessories,7,0.0
2021,9,1181,Crazy for Sardines Box,Packaging & Accessories,79,0.0
2021,10,1000,Timeless Sardines 1916,Timeless Sardines,7,63.0
2021,10,1001,Timeless Sardines 1917,Timeless Sardines,3,27.0
2021,10,1002,Timeless Sardines 1918,Timeless Sardines,4,36.0
2021,10,1003,Timeless Sardines 1919,Timeless Sardines,5,45.0
2021,10,1004,Timeless Sardines 1920,Timeless Sardines,2,18.0
2021,10,1005,Timeless Sardines 1921,Timeless Sardines,5,45.0
2021,10,1006,Timeless Sardines 1922,Timeless Sardines,4,36.0
2021,10,1007,Timeless Sardines 1923,Timeless Sardines,3,27.0
2021,10,1008,Timeless Sardines 1924,Timeless Sardines,7,63.0
2021,10,1009,Timeless Sardines 1925,Timeless Sardines,6,54.0
2021,10,1010,Timeless Sardines 1926,Timeless Sardines,4,36.0
2021,10,1011,Timeless Sardines 1927,Timeless Sardines,7,63.0
2021,10,1012,Timeless Sardines 1928,Timeless Sardines,5,45.0
2021,10,1013,Timeless Sardines 1929,Timeless Sardines,5,45.0
2021,10,1014,Timeless Sardines 1930,Timeless Sardines,2,18.0
2021,10,1015,Timeless Sardines 1931,Timeless Sardines,2,18.0
2021,10,1016,Timeless Sardines 1932,Timeless Sardines,3,27.0
2021,10,1017,Timeless Sardines 1933,Timeless Sardines,6,54.0
2021,10,1018,Timeless Sardines 1934,Timeless Sardines,8,72.0
2021,10,1020,Timeless Sardines 1936,Timeless Sardines,3,27.0
2021,10,1021,Timeless Sardines 1937,Timeless Sardines,4,36.0
2021,10,1022,Timeless Sardines 1938,Timeless Sardines,3,27.0
2021,10,1023,Timeless Sardines 1939,Timeless Sardines,4,36.0
